coin_marketcap,coin_name,coin_position,coin_price,coin_supply,coin_volume,year
"$5,533","UTIL
UtilityCoin",263,$0.001479,"3,741,361
*",Low Vol,2015
"$5,139","GIVE
GiveCoin",264,$0.000023,"220,740,000",Low Vol,2015
"$5,053","MNC
Mincoin",265,$0.002935,"1,721,350",Low Vol,2015
"$4,857","CC
CyberCoin",266,$0.000012,"404,810,605
*",Low Vol,2015
"$4,813","JUDGE
Judgecoin",267,$0.000413,"11,651,765",Low Vol,2015
"$4,591","BTG
Bitgem",268,$0.134740,"34,075",Low Vol,2015
"$4,166","SOON
SoonCoin",269,$0.000399,"10,448,189
*",Low Vol,2015
"$3,878","TRK
Truckcoin",270,$0.000167,"23,160,627
*",Low Vol,2015
"$3,812","RPC
RonPaulCoin",271,$0.015487,"246,148",Low Vol,2015
"$3,724","BVC
BeaverCoin",272,$0.001474,"2,527,165",Low Vol,2015
"$3,717","HAL
Halcyon",273,$0.002286,"1,626,446",Low Vol,2015
"$3,603","HLC
HellasCoin",274,$0.000302,"11,938,050",Low Vol,2015
"$3,551","LSD
Lightspeed",275,$0.004624,"767,911",Low Vol,2015
"$3,423","HRNXT
HRNXTPool",276,$0.034235,"100,000
*",Low Vol,2015
"$3,319","STV
Sativacoin",277,$0.000473,"7,014,748",Low Vol,2015
"$2,966","BTCRY
BitCrystal",278,$0.000013,"221,161,074",Low Vol,2015
"$2,927","LYC
Lycancoin",279,$0.000011,"257,833,791",Low Vol,2015
"$2,911","ARG
Argentum",280,$0.001978,"1,471,853",Low Vol,2015
"$2,911","BUN
BunnyCoin",281,$3.1e-08,"93,611,308,248",Low Vol,2015
"$2,864","TRI
Triangles",282,$0.057875,"49,493",Low Vol,2015
"$2,705","ABC2
Abundance2",283,$0.003909,"692,087
*",Low Vol,2015
"$2,688","GSM
GSMcoin",284,$0.001475,"1,822,143
*",Low Vol,2015
"$2,622","GAP
Gapcoin",285,$0.001218,"2,152,468",Low Vol,2015
"$2,613","BITZ
Bitz",286,$0.001353,"1,931,210",Low Vol,2015
"$2,516","BCF
Bitcoin Fast",287,$0.001998,"1,258,973",Low Vol,2015
"$2,433","GHC
GamerholicCoin",288,$0.003118,"780,330",Low Vol,2015
"$2,046","ASN
Ascension",289,$0.000111,"18,498,708
*",Low Vol,2015
"$1,984","ROOT
RootCoin",290,$0.001034,"1,919,885",Low Vol,2015
"$1,892","ULTC
Umbrella-LTC",291,$0.002786,"678,880",Low Vol,2015
"$1,488","LUX
BitLux",292,$0.013066,"113,893
*",$594,2015
"$1,468","GIZ
GIZMOcoin",293,$0.000019,"75,846,491",Low Vol,2015
"$1,436","CF
Californium",294,$0.014341,"100,138",Low Vol,2015
"$1,414","ANAL
AnalCoin",295,$0.009691,"145,956
*",Low Vol,2015
"$1,158","AXR
Axron",296,$0.001077,"1,075,900
*",Low Vol,2015
"$1,156","P7C
P7Coin",297,$0.000117,"9,878,242",Low Vol,2015
"$1,123","TAK
TakCoin",298,$0.000007,"169,950,240",Low Vol,2015
$905,"CAM
CamorraCoin",299,$0.000264,"3,422,426",Low Vol,2015
$886,"42
42-coin",300,$965.76,0.9178677,Low Vol,2015
$806,"UIS
Unitus",301,$0.000076,"10,625,832",Low Vol,2015
$780,"CRT
CRTCoin",302,$0.009845,"79,270",Low Vol,2015
$750,"PXI
Prime-XI",303,$0.000166,"4,512,799",Low Vol,2015
$749,"CHILD
X-Children",304,$0.000387,"1,933,773",Low Vol,2015
$706,"BAT
BatCoin",305,$1.1e-07,"6,481,010,000",Low Vol,2015
$475,"EAGS
EagsCurrency",306,$0.000195,"2,439,254
*",Low Vol,2015
$463,"SEED
SeedCoin",307,$0.000148,"3,116,959",Low Vol,2015
$429,"LMR
LemurCoin",308,$0.004292,"100,000",Low Vol,2015
$394,"PURA
Pura",309,$0.000022,"17,896,440",Low Vol,2015
$28,"HZT
HazMatCoin",310,$0.000038,"750,916",Low Vol,2015
"$468,176","PANGEA
Pangea Poker",311,$0.468479,"999,352
*",Low Vol,2015
"$325,714","SF0
sharkfund0",312,$247.90,"1,314
*",Low Vol,2015
"$324,239","NXTcoinsco
Tradebots",313,$0.326722,"992,400
*",Low Vol,2015
"$298,129","10K
Experiment 10k",314,$0.000002,"135,349,518,072
*",Low Vol,2015
"$252,911","MINT
Mintcoin",315,$0.000012,"21,026,399,993
*",Low Vol,2015
"$210,612","I0C
I0Coin",316,$0.010134,"20,782,342",Low Vol,2015
"$164,534","NXTprivacy
NXTprivacy",317,$0.164534,"1,000,000
*",Low Vol,2015
"$145,536","PTS
BitShares PTS",318,$0.000146,"999,999,386
*",Low Vol,2015
"$140,834","CNMT
Coinomat",319,$0.046945,"3,000,000
*",Low Vol,2015
"$140,373","CINNI
Cinni",320,$0.000961,"146,040,423
*",Low Vol,2015
"$132,323","DICE
NeoDICE",321,$0.132323,"1,000,000
*",Low Vol,2015
"$119,546","ATOMIC
ATOMIC",322,$0.195977,"610,000
*",Low Vol,2015
"$105,366","DEM
Deutsche eMark",323,$0.006337,"16,627,464",Low Vol,2015
"$91,563","UCI
UCIcoin",324,$0.022043,"4,153,845
*",Low Vol,2015
"$75,710","ECC
ECC",325,$0.000004,"18,572,556,681
*",Low Vol,2015
"$54,227","SYNC
Sync",326,$46.14,"1,175
*",Low Vol,2015
"$48,387","MTC
Marinecoin",327,$0.006627,"7,301,353",Low Vol,2015
"$44,023","XDP
Dogeparty",328,$0.016429,"2,679,521
*",Low Vol,2015
"$39,985","MRC
microCoin",329,$0.000002,"18,387,562,489
*",Low Vol,2015
"$39,766","PND
Pandacoin",330,$0.000001,"32,483,405,156",Low Vol,2015
"$34,019","NXTTY
Nxttycoin",331,$0.000034,"1,000,000,000
*",Low Vol,2015
"$29,667","CAP
Bottlecaps",332,$0.001977,"15,005,618",Low Vol,2015
"$23,535","NTR
Neutrino",333,$0.000112,"210,545,045",Low Vol,2015
"$21,479","MMC
Memorycoin",334,$0.002138,"10,047,640",Low Vol,2015
"$20,827","XCH
ClearingHouse",335,$0.000201,"103,807,697
*",Low Vol,2015
"$19,822","VTA
Virtacoin",336,$0.000002,"9,986,837,209",Low Vol,2015
"$19,315","DTC
DayTraderCoin",337,$0.017261,"1,118,989
*",Low Vol,2015
"$19,066","DARK
DarkCoin",338,$0.001467,"12,994,744",Low Vol,2015
"$18,009","TES
TeslaCoin",339,$0.000297,"60,552,166",Low Vol,2015
"$17,207","SLG
Sterlingcoin",340,$0.004433,"3,881,156",Low Vol,2015
"$16,997","COL
Colossuscoin",341,$5.4e-08,"312,889,440,517",Low Vol,2015
"$16,746","BTCS
Bitcoin Scrypt",342,$0.001370,"12,219,628",Low Vol,2015
"$16,128","PHS
Philosopher S...",343,$0.006639,"2,429,219
*",Low Vol,2015
"$16,121","GRS
Groestlcoin",344,$0.000284,"56,826,330",Low Vol,2015
"$15,495","DOPE
DopeCoin",345,$0.000115,"135,260,025
*",Low Vol,2015
"$15,468","XWT
World Trade F...",346,$0.001712,"9,037,246",Low Vol,2015
"$15,183","TOR
TorCoin",347,$0.009969,"1,522,979

*",Low Vol,2015
"$15,012","FLDC
FoldingCoin",348,$0.000104,"144,000,000
*",Low Vol,2015
"$15,002","NYAN
Nyancoin",349,$0.000075,"199,995,489",Low Vol,2015
"$14,541","BCX
BattleCoin",350,$0.000240,"60,552,166",Low Vol,2015
"$14,356","SFR
SaffronCoin",351,$0.000704,"20,386,026",Low Vol,2015
"$13,750","MIN
Mineralscoin",352,$0.000507,"27,134,899
*",Low Vol,2015
"$12,921","RZR
Razor",353,$0.006461,"1,999,895",Low Vol,2015
"$12,555","FCN
Fantomcoin",354,$0.005948,"2,110,691",Low Vol,2015
"$11,897","COMM
CommunityCoin",355,$0.000011,"1,057,344,896
*",Low Vol,2015
"$10,940","RBBT
RabbitCoin",356,$1.1e-07,"100,715,606,023",Low Vol,2015
"$10,881","DRKC
DarkCash",357,$0.002526,"4,308,300",Low Vol,2015
"$10,852","RED
RedCoin",358,$0.000183,"59,229,990",Low Vol,2015
"$10,844","CTM
ContinuumCoin",359,$1.2e-07,"88,538,349,156",Low Vol,2015
"$9,603","LEAF
LeafCoin",360,$6.3e-07,"15,322,977,853",Low Vol,2015
"$9,436","ICB
IcebergCoin",361,$0.002093,"4,507,484",Low Vol,2015
"$9,219","VOOT
VootCoin",362,$0.000133,"69,280,656",Low Vol,2015
"$9,169","COOL
CoolCoin",363,$0.000088,"104,047,705
*",Low Vol,2015
"$9,052","LKY
Luckycoin",364,$0.000476,"19,025,879",Low Vol,2015
"$8,890","ELC
Elacoin",365,$0.018517,"480,087",Low Vol,2015
"$8,748","EXC
Extremecoin",366,$0.002386,"3,666,777",Low Vol,2015
"$8,477","APEX
ApexCoin",367,$0.001392,"6,088,386
*",Low Vol,2015
"$8,160","CZC
CzechCrownCoin",368,$0.001985,"4,110,230",Low Vol,2015
"$7,780","HVC
Heavycoin",369,$0.000088,"88,290,328",Low Vol,2015
"$7,625","PSEUD
PseudoCash",370,$0.003481,"2,190,227
*",Low Vol,2015
"$7,601","HUC
HunterCoin",371,$0.001824,"4,168,170",Low Vol,2015
"$7,463","THC
HempCoin",372,$0.000045,"164,562,209",Low Vol,2015
"$7,455","SMC
SmartCoin",373,$0.000408,"18,292,189",Low Vol,2015
"$7,188","SILK
Silkcoin",374,$0.000165,"43,441,283",Low Vol,2015
"$6,994","KOBO
Kobocoin",375,$0.000291,"24,056,194
*",Low Vol,2015
"$6,791","XXX
XxXcoin",376,$0.000185,"36,674,856
*",Low Vol,2015
"$6,523","BTB
BitBar",377,$0.372533,"17,510",Low Vol,2015
"$6,319","WKC
WankCoin",378,$0.001542,"4,097,384",Low Vol,2015
"$5,961","SAT2
Saturn2Coin",379,$0.000758,"7,867,810",Low Vol,2015
"$5,938","CRAIG
CraigsCoin",380,$0.000198,"30,033,947
*",Low Vol,2015
"$5,893","DIEM
Diem",381,$2.7e-07,"21,668,327,131",Low Vol,2015
"$5,815","KEY
KeyCoin",382,$0.006294,"924,036
*",Low Vol,2015
"$5,766","GB
GreenBacks",383,$0.000276,"20,890,367
*",Low Vol,2015
"$5,497","PLNC
PLNcoin",384,$0.000322,"17,089,600",Low Vol,2015
"$5,493","MEOW
Kittehcoin",385,$2.3e-07,"23,797,027,505",Low Vol,2015
"$5,458","NRS
NoirShares",386,$0.002203,"2,477,481",Low Vol,2015
"$5,417","BUK
CryptoBuck",387,$0.004161,"1,301,906",Low Vol,2015
"$4,995","CKC
Checkcoin",388,$0.000301,"16,605,000",Low Vol,2015
"$4,963","BLZ
BlazeCoin",389,$0.000013,"375,434,292",Low Vol,2015
"$4,681","XJO
Joulecoin",390,$0.000255,"18,379,169",Low Vol,2015
"$4,580","POP
PopularCoin",391,$0.000001,"3,104,196,950",Low Vol,2015
"$4,499","NYC
NewYorkCoin",392,$4.6e-08,"97,307,606,333",Low Vol,2015
"$4,470","PXC
Phoenixcoin",393,$0.000147,"30,393,925",Low Vol,2015
"$4,445","CAIx
CAIx",394,$0.002747,"1,618,027
*",Low Vol,2015
"$4,058","CAT
Catcoin",395,$0.002388,"1,699,650",Low Vol,2015
"$3,887","EXE
Execoin",396,$0.000217,"17,881,067",Low Vol,2015
"$3,790","OPALTKN
OpalTKN",397,$0.000253,"15,000,000
*",Low Vol,2015
"$3,687","GLYPH
Glyph",398,$0.001608,"2,292,995",Low Vol,2015
"$3,638","KGC
Krugercoin",399,$0.000034,"108,331,675",Low Vol,2015
"$3,587","BET
BetaCoin",400,$0.000177,"20,312,864",Low Vol,2015
"$3,522","SBC
StableCoin",401,$0.000176,"19,984,482",Low Vol,2015
"$3,516","MRY
Murraycoin",402,$0.000118,"29,798,338",Low Vol,2015
"$3,476","GUE
Guerillacoin",403,$0.000771,"4,508,409
*",Low Vol,2015
"$3,298","VDO
Vidio",404,$0.000156,"21,200,446
*",Low Vol,2015
"$3,292","EVENT
EventToken",405,$0.000421,"7,824,403
*",Low Vol,2015
"$3,282","XGR
GoldReserve",406,$0.000255,"12,856,129",Low Vol,2015
"$3,239","CDN
Canada eCoin",407,$0.000043,"76,122,482",Low Vol,2015
"$3,178","ZED
Zedcoin",408,$0.000282,"11,262,360",Low Vol,2015
"$3,112","OCTO
Octo",409,$0.000154,"20,187,152
*",Low Vol,2015
"$3,070","QCN
QuazarCoin",410,$0.001542,"1,990,817",Low Vol,2015
"$2,980","SHA
SHACoin",411,$0.000008,"364,616,091",Low Vol,2015
"$2,973","SHLD
ShieldCoin",412,$0.002718,"1,093,734
*",Low Vol,2015
"$2,946","FRAC
Fractalcoin",413,$0.004006,"735,422",Low Vol,2015
"$2,832","CHASH
CleverHash",414,$0.022842,"123,995
*",Low Vol,2015
"$2,825","MLS
MozzShare",415,$0.000044,"64,125,000",Low Vol,2015
"$2,800","XBOT
SocialxBot",416,$0.001752,"1,598,080
*",Low Vol,2015
"$2,685","ALN
Aliencoin",417,$0.000109,"24,726,090",Low Vol,2015
"$2,669","FFC
FireFlyCoin",418,$0.000029,"92,727,600",Low Vol,2015
"$2,628","CRACK
CrackCoin",419,$0.000438,"6,004,132
*",Low Vol,2015
"$2,550","KDC
KlondikeCoin",420,$0.000348,"7,320,629",Low Vol,2015
"$2,534","VGC
VegasCoin",421,$0.000086,"29,487,180",Low Vol,2015
"$2,482","CAGE
CageCoin",422,$2.6e-08,"96,239,000,214",Low Vol,2015
"$2,425","GSX
GlowShares",423,$0.007149,"339,206
*",Low Vol,2015
"$2,385","GRE
Greencoin",424,$0.000004,"541,313,025
*",Low Vol,2015
"$2,324","NMB
Nimbus",425,$0.000165,"14,119,948",Low Vol,2015
"$2,321","LTB
LiteBar",426,$0.013132,"176,737",Low Vol,2015
"$2,288","SPT
Spots",427,$0.000142,"16,097,459",Low Vol,2015
"$2,239","GML
GameLeagueCoin",428,$0.000004,"500,000,000
*",Low Vol,2015
"$2,236","ICN
iCoin",429,$0.000110,"20,295,255",Low Vol,2015
"$2,194","MCN
MonetaVerde",430,$0.000185,"11,855,556",Low Vol,2015
"$2,163","MARS
Marscoin",431,$0.000146,"14,837,674",Low Vol,2015
"$2,122","RIPO
RipoffCoin",432,$0.000245,"8,678,475",Low Vol,2015
"$1,979","SOLE
Solecoin",433,$0.001546,"1,279,983
*",Low Vol,2015
"$1,952","GP
GoldPieces",434,$0.002207,"884,252
*",Low Vol,2015
"$1,683","VMC
VirtualMining...",435,$0.000018,"95,501,030",Low Vol,2015
"$1,646","JKC
Junkcoin",436,$0.000118,"13,961,400",Low Vol,2015
"$1,633","BEAR
BearMining",437,$0.000327,"5,000,000
*",Low Vol,2015
"$1,552","OSC
OpenSourcecoin",438,$0.000328,"4,740,162",Low Vol,2015
"$1,535","BSD
BitSend",439,$0.000275,"5,575,650",Low Vol,2015
"$1,512","GUN
Guncoin",440,$0.000023,"66,699,828",Low Vol,2015
"$1,483","PYC
Paycoin",441,$0.000795,"1,866,105",Low Vol,2015
"$1,483","NRB
Noirbits",442,$0.000659,"2,251,240",Low Vol,2015
"$1,473","PHO
Photon",443,$2.4e-07,"6,196,657,609",Low Vol,2015
"$1,337","BEN
Benjamins",444,$0.000551,"2,427,600",Low Vol,2015
"$1,300","ORO
ORObit",445,$0.000601,"2,164,151",Low Vol,2015
"$1,283","BOB
Dobbscoin",446,$0.000446,"2,874,300",Low Vol,2015
"$1,228","XCO
X-Coin",447,$0.000132,"9,289,325
*",Low Vol,2015
"$1,213","DTC
Datacoin",448,$0.000708,"1,713,492",Low Vol,2015
"$1,148","VC
VirtualCoin",449,$0.000672,"1,708,562",Low Vol,2015
"$1,145","XAU
Xaucoin",450,$0.000441,"2,599,686",Low Vol,2015
"$1,130","NEC
Neocoin",451,$0.000184,"6,150,310",Low Vol,2015
"$1,090","RT2
RotoCoin",452,$0.016715,"65,194",Low Vol,2015
"$1,065","HEX
Heisenberg",453,$8.5e-08,"12,473,553,843",Low Vol,2015
$983,"GUA
Guarany",454,$0.005132,"191,551",Low Vol,2015
$929,"PLC
Polcoin",455,$0.000053,"17,578,050",Low Vol,2015
$900,"$MINE
InstaMineNuggets",456,$0.000813,"1,107,402",Low Vol,2015
$811,"BNCR
Bancorcoin",457,$0.000148,"5,496,448",Low Vol,2015
$806,"AU
AurumCoin",458,$0.003724,"216,394",Low Vol,2015
$805,"CGA
Cryptographic...",459,$0.005014,"160,642",Low Vol,2015
$787,"HIRO
Hirocoin",460,$0.000009,"89,328,800",Low Vol,2015
$725,"TWIST
Twistercoin",461,$0.002217,"327,134
*",Low Vol,2015
$712,"XPL
RippleLite",462,$0.000007,"107,723,751",Low Vol,2015
$696,"ZIRK
ZirkCoin",463,$0.001387,"502,067
*",Low Vol,2015
$695,"MNTA
Moneta",464,$0.000042,"16,705,293
*",Low Vol,2015
$695,"CCC
Chococoin",465,$0.000115,"6,056,204",Low Vol,2015
$681,"KRN
Ekrona",466,$0.000128,"5,335,223",Low Vol,2015
$679,"UNAT
Unattainium",467,$0.010465,"64,932",Low Vol,2015
$636,"SOL
Solcoin",468,$0.000002,"288,748,286",Low Vol,2015
$472,"CYC
Conspiracycoin",469,$0.000082,"5,727,959",Low Vol,2015
$472,"LEA
LeaCoin",470,$0.000024,"20,015,999",Low Vol,2015
$458,"GRN
Granite",471,$0.000029,"16,002,400",Low Vol,2015
$394,"PFC
ProfitCoin",472,$0.001128,"348,871",Low Vol,2015
$367,"DP
DigitalPrice",473,$0.000101,"3,633,880
*",Low Vol,2015
$346,"KRYP
Kryptonite",474,$0.000033,"10,454,449",Low Vol,2015
$321,"MAC
Machinecoin",475,$0.000034,"9,433,981",Low Vol,2015
$304,"LIT
Lightcoin",476,$0.000059,"5,115,468",Low Vol,2015
$297,"BELA
Bela",477,$0.000048,"6,118,900",Low Vol,2015
$236,"SLFI
Selfiecoin",478,$0.000002,"107,829,281",Low Vol,2015
$169,"CETI
Cetuscoin",479,$0.000057,"2,938,881",Low Vol,2015
$143,"BDC
BollywoodCoin",480,$0.000073,"1,968,609
*",Low Vol,2015
$123,"MAL
MalibuCoin",481,$0.000077,"1,591,737
*",Low Vol,2015
$110,"URC
Unrealcoin",482,$0.000016,"7,024,402",Low Vol,2015
$85,"$MINEW
InstaMineNugg...",483,$0.000064,"1,329,560",Low Vol,2015
$78,"PEN
Pen",484,$0.000143,"542,668
*",Low Vol,2015
$75,"IPC
ImperialCoin",485,$0.000001,"53,052,000",Low Vol,2015
$75,"CZR
Czarcoin",486,$0.000002,"34,099,930",Low Vol,2015
$61,"DRS
Denarius",487,$0.000053,"1,148,800",Low Vol,2015
$55,"PXL
Phalanx",488,$0.000031,"1,779,401",Low Vol,2015
$52,"CFN
ConfessionCoin",489,$0.000050,"1,051,200",Low Vol,2015
$51,"DON
Donationcoin",490,$0.000011,"4,607,050",Low Vol,2015
$37,"ACH
ach",491,$0.000044,"837,627
*",Low Vol,2015
$35,"VOYA
Voyacoin",492,$0.000321,"110,401",Low Vol,2015
$34,"XTR
ExtractCoin",493,$0.000022,"1,569,400",Low Vol,2015
$27,"$MINEZ
InstaMineNugg...",494,$0.000022,"1,230,975",Low Vol,2015
$16,"CORG
CorgiCoin",495,$1.8e-10,"90,191,202,249
*",Low Vol,2015
$1,"RISK
RiskCoin",496,$0.001101,"1,342",Low Vol,2015
?,"XAUR
Xaurum",497,$63.32,"?
*","$6,085",2015
?,"66
66 Coin",498,$29.66,?,Low Vol,2015
?,"DUCK
DuckDuckCoin",499,$4.47,?,Low Vol,2015
?,"UNC
UNCoin",500,$0.751770,"?
*",Low Vol,2015
?,"TP1
KolschCoin",501,$0.412012,?,Low Vol,2015
?,"CRY
CRYcoin",502,$0.127234,"?
*",Low Vol,2015
?,"GRID
GridPay",503,$0.102861,"?
*",$609,2015
?,"SLING
Sling",504,$0.093859,"?
*","$32,746",2015
?,"SAK
Sharkcoin",505,$0.085060,?,Low Vol,2015
?,"007
007Coin",506,$0.026851,"?
*","$1,665",2015
?,"XRC
RhinoCoin",507,$0.019140,"?
*",Low Vol,2015
?,"BCENT
BitCent",508,$0.007415,?,Low Vol,2015
?,"XSEED
BitSeeds",509,$0.007060,?,"$1,757",2015
?,"MIL
MillenniumCoin",510,$0.004846,"?
*",Low Vol,2015
?,"VTR
vTorrent",511,$0.003590,?,Low Vol,2015
?,"BCR
Bitcredits",512,$0.003165,?,Low Vol,2015
?,"MCZ
MangoCoinz",513,$0.001790,?,Low Vol,2015
?,"LAB
Coinworkscoin",514,$0.001128,?,Low Vol,2015
?,"FSC2
FriendshipCoin 2",515,$0.001099,"?
*",Low Vol,2015
?,"XPB
Pebblecoin",516,$0.001090,?,Low Vol,2015
?,"CRC
CraftCoin",517,$0.001077,?,Low Vol,2015
?,"MYST
MysteryCoin",518,$0.000630,"?
*",Low Vol,2015
?,"BTE
Bytecoin",519,$0.000601,?,Low Vol,2015
?,"DT
DarkToken",520,$0.000525,"?
*",Low Vol,2015
?,"CNC
CHNCoin",521,$0.000420,?,Low Vol,2015
?,"AGS
Aegis",522,$0.000385,"?
*",Low Vol,2015
?,"NBL
Nibble",523,$0.000314,?,Low Vol,2015
?,"QUIT
QuitDough",524,$0.000235,?,Low Vol,2015
?,"HUGE
BigCoin",525,$0.000217,?,"$5,564",2015
?,"SSV
SSVCoin",526,$0.000206,?,Low Vol,2015
?,"AMC
AmericanCoin",527,$0.000164,?,Low Vol,2015
?,"PLANET
PlanetCoin",528,$0.000146,"?
*",Low Vol,2015
?,"TGC
Tigercoin",529,$0.000133,?,Low Vol,2015
?,"NAN
NanoToken",530,$0.000105,?,Low Vol,2015
?,"EZC
EZCoin",531,$0.000103,?,Low Vol,2015
?,"ALF
AlphaCoin",532,$0.000095,?,Low Vol,2015
?,"CNO
Coin(O)",533,$0.000032,?,Low Vol,2015
?,"STR
StarCoin",534,$0.000031,?,Low Vol,2015
?,"DOT
Dotcoin",535,$0.000029,"?
*",Low Vol,2015
?,"MEM
Memecoin",536,$0.000024,?,Low Vol,2015
?,"MOTO
Motocoin",537,$0.000024,?,Low Vol,2015
?,"ELP
ElephantCoin",538,$0.000011,?,Low Vol,2015
?,"POW
POWCOIN",539,$0.000006,?,Low Vol,2015
?,"GME
GameCoin",540,$0.000005,?,Low Vol,2015
?,"XNC
XenCoin",541,$0.000003,?,Low Vol,2015
?,"BTMI
Bitmiles",542,$0.000002,?,Low Vol,2015
?,"ECASH
E-Money",543,$0.000002,"?
*",Low Vol,2015
?,"NBE
BitCentavo",544,$6.5e-08,?,Low Vol,2015
?,"CENT
Pennies",545,$1.3e-09,?,Low Vol,2015
